,Unnamed: 0,RadarSysTime_labeled,Radar_Time_labeled,RANGE_labeled,AZIMUTH_labeled,ELEVATION_labeled,X_labeled,Y_labeled,Z_labeled,VELX_labeled,VELY_labeled,VELZ_labeled,ACCX_labeled,ACCY_labeled,ACCZ_labeled,P_UAV_labeled,P_UNK_labeled,ID_labeled,RCSEst_labeled,RCSEst_DBSM_labeled,label,TS_diff,jumped/ok
566,566,2022.06.30 12:42:38:524,313.887,956.801739519347,163.1542920797,4.76790781574242,-912.575187094097,276.31725624287,79.529054752551,2.100068,-2.86858,-1.43946,0.0,0.0,0.0,254,254,2,0.0630957344480193,-12,0.0,0.5500000000000114,ok
567,567,2022.06.30 12:42:39:073,314.436,958.779372475879,163.238789373144,4.71894466008396,-914.933631542212,275.559013266564,78.8768988093361,2.102199,-2.873925,-1.447511,-1e-06,2e-06,-4e-06,254,254,2,0.0630957344480193,-12,0.0,0.5489999999999782,ok
568,568,2022.06.30 12:42:39:640,315.003,960.392381211041,163.314492405316,4.69385743525289,-916.869825867208,274.821362103961,78.5905034579337,2.101816,-2.875424,-1.448778,0.0,0.0,0.0,254,254,2,0.0630957344480193,-12,0.0,0.5670000000000073,ok
569,569,2022.06.30 12:42:40:203,315.566,956.19758688353,163.510250058231,4.79425558959043,-913.661782450841,270.461165977773,79.9170203935355,3.268018,-3.360668,-3.846172,0.0,0.0,0.0,254,254,2,0.0158489319246111,-18,0.0,0.5629999999999882,ok
570,570,2022.06.30 12:42:40:750,316.113,957.94078554417,163.680835280856,4.73370893570019,-916.210768212041,268.251477003763,79.0539177181199,3.275599,-3.374988,-3.867728,0.0,0.0,0.0,254,254,2,0.0158489319246111,-18,0.0,0.5470000000000255,ok
571,571,2022.06.30 12:42:41:299,316.662,959.977257257965,163.838308771816,4.67538301190571,-918.9708790341,266.319551160457,78.248032623902,3.27674,-3.378675,-3.873174,0.035949,-0.064711,6.6e-05,254,254,2,0.0158489319246111,-18,0.0,0.5489999999999782,ok
572,572,2022.06.30 12:42:41:845,317.208,961.877870279866,163.878420830377,4.31515155747519,-921.432242223415,266.333740128062,72.3740229271352,4.730084,-9.70829,-10.708525,0.0,0.0,0.0,0,0,2,0.0158489319246111,-18,0.0,0.5460000000000491,ok
573,573,2022.06.30 12:42:42:395,317.758,966.120468557095,164.210313308713,4.05490459685681,-927.338645217588,262.230107515101,68.316671198234,4.75389,-9.762492,-10.776573,0.0,0.0,0.0,254,254,2,0.0158489319246111,-18,0.0,0.5499999999999545,ok
574,574,2022.06.30 12:42:42:942,318.305,970.5183563623,164.548895312018,3.80600303051599,-933.378937003076,257.991299758301,64.4214967554435,4.758035,-9.772421,-10.800512,0.0,0.0,0.0,254,254,2,0.0158489319246111,-18,0.0,0.5470000000000255,ok
575,575,2022.06.30 12:42:43:506,318.869,974.96782013877,164.884211721158,3.55922949340901,-939.419228788098,253.75249200104,60.5263223117217,4.755946,-9.775487,-10.804814,1.7e-05,-6.8e-05,4.5e-05,254,254,2,0.0158489319246111,-18,0.0,0.5640000000000214,ok
576,576,2022.06.30 12:42:44:055,319.418,955.489815472894,162.030378666703,5.19735034952148,-905.144453595706,293.568771706152,86.5545023456216,-2.117387,-0.057615,6.543781,0.0,0.0,0.0,254,254,2,0.0316227766016838,-15,0.0,0.5489999999999782,ok
577,577,2022.06.30 12:42:44:603,319.966,956.242873157752,161.824393548074,5.2731003632738,-904.686134699524,297.018922219653,87.8816817710176,-2.115836,-0.056033,6.542115,-2e-05,7.9e-05,-3.1e-05,254,254,2,0.0316227766016838,-15,0.0,0.5480000000000018,ok
578,578,2022.06.30 12:42:45:153,320.516,956.793036561865,161.619574056794,5.35606374695517,-904.016690742016,300.383348960044,89.3117088666186,-2.114358,-0.055619,6.540321,0.0,0.0,0.0,254,254,2,0.0316227766016838,-15,0.0,0.5500000000000114,ok
579,579,2022.06.30 12:42:45:715,321.078,957.740458515464,162.360601295276,4.74782947057516,-909.578079883548,289.22371145376,79.2726132133976,-0.431382,-2.912021,0.400416,-6e-06,2.6e-05,-1e-05,0,0,2,0.0316227766016838,-15,0.0,0.561999999999955,ok
580,580,2022.06.30 12:42:46:264,321.627,959.237614617267,162.332048541116,4.69712733739285,-910.922066521047,290.150992363237,78.5505674853921,-0.43055,-2.912831,0.399513,4.7e-05,0.000454,-0.00057,254,254,2,0.0316227766016838,-15,0.0,0.549000000000035,ok
581,581,2022.06.30 12:42:46:828,322.191,960.517649016912,162.30463574259,4.65379477686583,-912.054928097687,290.992549500068,77.9313694294542,-0.430304,-2.912437,0.398776,-0.000209,0.000383,0.000654,254,254,2,0.0316227766016838,-15,0.0,0.5639999999999645,ok
582,582,2022.06.30 12:42:47:390,322.753,961.897619130768,162.287429547856,4.61979173370509,-913.321678465642,291.698931493069,77.4743486577645,-0.430339,-2.911449,0.398096,0.001341,-0.002889,-0.001779,254,254,2,0.0316227766016838,-15,0.0,0.5620000000000118,ok
583,583,2022.06.30 12:42:47:956,323.319,955.642708698213,162.637562641384,4.69655148129897,-909.037425994405,284.220710584013,78.2466133749112,0.647978,-1.905431,-1.104908,0.000741,0.003897,-0.003297,254,254,2,0.158489319246111,-8,0.0,0.5660000000000309,ok
584,584,2022.06.30 12:42:48:503,323.866,956.575079874443,162.675378695649,4.66749395145163,-910.149703822805,283.909176667545,77.8394467607141,0.642927,-1.908605,-1.102128,0.0,1e-06,0.0,254,254,2,0.158489319246111,-8,0.0,0.5469999999999686,ok
585,585,2022.06.30 12:42:49:068,324.431,957.508109722812,162.713117954826,4.63849101280788,-911.261981650738,283.597642751545,77.4322801465169,0.642566,-1.907935,-1.10211,-0.000159,-0.001659,0.00021,254,254,2,0.158489319246111,-8,0.0,0.5649999999999977,ok
586,586,2022.06.30 12:42:49:631,324.994,954.11607514465,162.891198896231,4.55291705807008,-909.016842246165,279.80295043578,75.7375355400145,1.049624,-2.124797,-2.322005,3e-06,-6e-06,5e-06,254,254,2,0.1,-10,0.0,0.563000000000045,ok
587,587,2022.06.30 12:42:50:196,325.559,955.165296072527,162.970885816708,4.49808040036755,-910.474133927205,278.86584707208,74.9095027856529,1.052059,-2.131655,-2.327866,-5.3e-05,-0.000554,7e-05,254,254,2,0.1,-10,0.0,0.5649999999999977,ok
588,588,2022.06.30 12:42:50:762,326.125,955.998934701013,163.051615049479,4.45055478795672,-911.72030054692,277.843019936201,74.1843177014962,1.05307,-2.133976,-2.329459,1e-06,-2e-06,2e-06,254,254,2,0.1,-10,0.0,0.5659999999999741,ok
589,589,2022.06.30 12:42:51:309,326.672,955.363823242655,163.322341583809,4.52130751505015,-912.327993259242,273.323792338215,75.3111679516733,2.363797,-2.486491,-2.97352,-1.7e-05,-0.000178,2.3e-05,0,0,2,0.0794328234724281,-11,0.0,0.5470000000000255,ok
590,590,2022.06.30 12:42:51:907,327.27,956.813774666019,163.452443763543,4.46852227864544,-914.398076376019,271.682808597678,74.5466888798401,2.371282,-2.498245,-2.97519,0.0,-1e-06,1e-06,254,254,2,0.0794328234724281,-11,0.0,0.5979999999999563,ok
591,591,2022.06.30 12:42:52:469,327.832,958.015333013925,163.56238806516,4.42309042940061,-916.123145640156,270.283315586854,73.8829454444349,2.369084,-2.497913,-2.975766,1.8e-05,-4.1e-05,-4.8e-05,254,254,2,0.0794328234724281,-11,0.0,0.5620000000000118,ok
592,592,2022.06.30 12:42:53:015,328.378,959.323618508983,163.682068243004,4.38700165515139,-917.982103695608,268.748647432196,73.3813792942092,2.36857,-2.498258,-2.974947,-0.034582,0.067589,0.092322,254,254,2,0.0794328234724281,-11,0.0,0.5459999999999923,ok
593,593,2022.06.30 12:42:53:565,328.928,951.584847303682,163.420371974483,4.80918826940151,-908.811004763763,270.576512206477,79.7786329817027,1.777257,-0.195461,-0.791961,0.002769,-0.007332,-0.008374,254,254,2,0.01,-20,0.0,0.5500000000000114,ok
594,594,2022.06.30 12:42:54:114,329.477,952.043553640983,163.460560314741,4.82037113454562,-909.4237961995,270.064671187698,80.002251916565,1.775666,-0.196389,-0.795668,-0.000786,0.00154,0.002426,254,254,2,0.01,-20,0.0,0.5489999999999782,ok
595,595,2022.06.30 12:42:54:665,330.028,952.424468250972,163.53341172585,4.84806686737609,-910.093240156542,269.004716749147,80.4930078405887,1.774971,-0.196115,-0.794983,0.0,0.0,0.0,254,254,2,0.01,-20,0.0,0.5510000000000446,ok
596,596,2022.06.30 12:42:55:212,330.575,956.497020210875,163.945511435275,4.43337805480357,-916.442477021607,263.72911107348,73.937081056647,4.462282,-6.878399,-9.465548,0.0,0.0,0.0,254,254,2,0.0398107170553497,-14,0.0,0.5469999999999686,ok
597,597,2022.06.30 12:42:55:758,331.121,959.400181288537,164.256394980531,4.24881187159799,-920.871004586033,259.601530129439,71.0798587761819,4.496872,-6.953042,-9.569019,-1.3e-05,-0.000139,-1.2e-05,254,254,2,0.0398107170553497,-14,0.0,0.5459999999999923,ok
598,598,2022.06.30 12:42:56:355,331.718,962.757973045197,164.594075443866,4.04178435495352,-925.855671064891,255.126142868874,67.8589879376814,4.505731,-6.97894,-9.600367,0.0,0.0,0.0,254,254,2,0.0398107170553497,-14,0.0,0.5970000000000368,ok
599,599,2022.06.30 12:42:56:902,332.265,965.800948747059,164.889628811634,3.86864007406464,-930.284198629783,251.190601283364,65.1618309086189,4.505378,-6.984919,-9.6076,-4e-06,-4.6e-05,-4e-06,254,254,2,0.0398107170553497,-14,0.0,0.5469999999999686,ok
600,600,2022.06.30 12:42:57:451,332.814,949.01929991747,162.382884763814,5.53125844973487,-900.298963487086,285.887678988343,91.4748214678839,-0.905185,1.716934,5.633466,0.0,0.0,0.0,254,254,2,0.01,-20,0.0,0.549000000000035,ok
601,601,2022.06.30 12:42:58:014,333.377,948.881912605453,162.200890524583,5.66346302466573,-899.052796867372,288.638860350486,93.6405938165262,-0.902527,1.718333,5.629185,0.0,0.0,0.0,254,254,2,0.01,-20,0.0,0.5629999999999882,ok
602,602,2022.06.30 12:42:58:578,333.941,948.824667502225,162.039942532955,5.76957233460314,-898.017755308983,291.091686768686,95.3833879912272,-0.901039,1.718115,5.627638,0.005612,-0.004404,-0.004103,254,254,2,0.01,-20,0.0,0.5639999999999645,ok
603,603,2022.06.30 12:42:59:127,334.49,948.378836951471,162.17027585759,5.12644206142604,-899.217466853293,289.221817641846,84.7414059555158,-1.801672,-0.180784,2.576714,1e-06,-1e-06,-2e-06,254,254,2,0.0125892541179417,-19,0.0,0.549000000000035,ok
604,604,2022.06.30 12:42:59:691,335.054,948.343661751607,162.073656732487,5.13582977736193,-898.681911687566,290.722715011671,84.8930230718106,-1.799356,-0.17968,2.576763,-2.2e-05,1.5e-05,1.4e-05,254,254,2,0.0125892541179417,-19,0.0,0.5639999999999645,ok
605,605,2022.06.30 12:43:00:226,335.589,948.601889935414,161.964970945156,5.14709255584555,-898.357481583166,292.501375512671,85.101857769303,-1.799123,-0.179352,2.575948,0.0,0.0,0.0,254,254,2,0.0125892541179417,-19,0.0,0.535000000000025,ok
606,1833,2022.06.30 12:37:24:637,0.0,1450.11496042454,44.1665511045048,3.71697623759986,1038.00472423284,1008.23711628725,94.0080223074183,-2.868607,1.275502,9.047999,-0.039455,0.010157,0.076948,0,0,16,0.1,-10,0.0,0.0,ok
607,1834,2022.06.30 12:37:25:185,0.548,1454.4014562529,44.2461956240005,3.79343451362666,1039.57532095695,1012.5749187914,96.2225641021505,-2.87699,1.278459,9.066679,-0.013175,0.003392,0.025695,254,254,16,0.1,-10,0.0,0.548,ok
608,1835,2022.06.30 12:37:25:731,1.094,1458.59545662921,44.3336081922293,3.86564665649281,1040.93479261974,1016.99844506866,98.3342582266778,-2.877674,1.279583,9.070598,-0.0044,0.001133,0.008582,254,254,16,0.1,-10,0.0,0.546,ok
609,1836,2022.06.30 12:37:26:297,1.66,1462.79512107745,44.4205339381441,3.93743554387506,1042.29426428253,1021.42197134592,100.445952350274,-2.874814,1.28,9.06775,-0.001312,0.000336,0.002562,254,254,16,0.1,-10,0.0,0.5659999999999998,ok
610,1837,2022.06.30 12:37:26:860,2.223,1458.37846043863,44.6214337665457,3.98767559098995,1035.50729226999,1021.91324946429,101.418401172385,-3.641032,2.530346,12.485705,0.0115,-0.006055,0.001868,254,254,16,0.0199526231496888,-17,0.0,0.563,ok
611,1838,2022.06.30 12:37:27:398,2.761,1464.40922676576,44.7259113556064,4.10365933802008,1037.76791669985,1027.88626958089,104.794805750251,-3.642051,2.535455,12.49213,-0.009846,0.017585,0.02832,254,254,16,0.0199526231496888,-17,0.0,0.5380000000000003,ok
612,1839,2022.06.30 12:37:27:945,3.308,1469.58926896993,44.8164018741751,4.19844452110107,1039.68352727708,1033.04168089126,107.59027893655,-3.639883,2.536955,12.491441,0.003835,-0.002019,0.000623,254,254,16,0.0199526231496888,-17,0.0,0.5469999999999997,ok
613,1840,2022.06.30 12:37:28:508,3.871,1448.242960518,44.7971256977758,3.59330784368766,1025.66165065769,1018.42387222558,90.7671060524881,-2.545269,-1.085092,5.21741,-0.003287,0.00587,0.009454,0,0,16,0.0398107170553497,-14,0.0,0.5630000000000002,ok
614,1841,2022.06.30 12:37:29:057,4.42,1450.87237825337,44.8787946622213,3.61614809483253,1026.04273328386,1021.71084293805,91.5091300187632,-2.545577,-1.083652,5.219085,0.003483,0.002568,-0.005888,254,254,16,0.0398107170553497,-14,0.0,0.5489999999999999,ok
615,1842,2022.06.30 12:37:29:604,4.967,1453.0846255458,44.9630528746093,3.63597232170039,1026.07880205692,1024.75632292033,92.1504183486104,-2.544859,-1.082757,5.218443,0.000442,-0.000233,7.2e-05,254,254,16,0.0398107170553497,-14,0.0,0.5469999999999997,ok
616,1843,2022.06.30 12:37:30:186,5.549,1455.72041075415,45.044157941957,3.65864458745306,1026.45988468309,1028.0432936328,92.8924423148856,-2.542956,-1.082067,5.216558,0.078433,0.013462,0.024244,254,254,16,0.0398107170553497,-14,0.0,0.5820000000000007,ok
617,1844,2022.06.30 12:37:30:748,6.111,1442.64412992394,45.1983122240703,3.12062689129905,1015.0591313715,1022.11021262275,78.5350792678073,-2.411967,-3.949763,1.445485,0.025922,0.004451,0.008014,254,254,16,0.0125892541179417,-19,0.0,0.5619999999999994,ok
618,1845,2022.06.30 12:37:31:312,6.675,1443.14587255008,45.2897224923869,3.06958961303182,1013.82844977708,1024.1337203713,77.2787595614791,-2.4128,-3.948641,1.445324,0.00866,0.001487,0.002677,254,254,16,0.0125892541179417,-19,0.0,0.5640000000000001,ok
619,1846,2022.06.30 12:37:31:907,7.27,1443.79736565256,45.3864204963007,3.02463775432233,1012.59776818265,1026.34926747792,76.1825051065534,-2.41151,-3.94717,1.443832,0.002794,0.00048,0.000864,254,254,16,0.0125892541179417,-19,0.0,0.5949999999999998,ok
620,1847,2022.06.30 12:37:32:453,7.816,1429.76034885511,45.475619303584,2.95516298262221,1001.23289478861,1017.99513975532,73.7105215424672,0.534696,-6.99753,-3.164862,0.0,0.0,0.0,254,254,16,0.0630957344480193,-12,0.0,0.5460000000000003,ok
621,1848,2022.06.30 12:37:33:019,8.382,1427.05725344804,45.5786720125213,2.86904155770837,997.587116224305,1017.94413367416,71.4289218755439,0.555043,-7.018231,-3.20142,0.0,0.0,0.0,254,254,16,0.0630957344480193,-12,0.0,0.5659999999999998,ok
622,1849,2022.06.30 12:37:33:565,8.928,1424.72635300632,45.6650586710657,2.78362443947852,994.497476574429,1017.85685519201,69.190840263851,0.555311,-7.019487,-3.207572,0.0,0.0,0.0,254,254,16,0.0630957344480193,-12,0.0,0.5460000000000012,ok
623,1850,2022.06.30 12:37:34:114,9.477,1426.32302728348,45.8192891440227,2.85041677711642,992.808476083822,1021.61527510771,70.9291029255837,0.930513,-7.202996,-2.734379,0.002219,0.000628,-0.001076,0,0,16,0.0316227766016838,-15,0.0,0.5489999999999995,ok
624,1851,2022.06.30 12:37:34:677,10.04,1423.54918786179,45.9317193278776,2.75988961751499,988.951572458187,1021.64999279827,68.5446555884555,0.944893,-7.215547,-2.756523,0.0,0.0,0.0,254,254,16,0.0316227766016838,-15,0.0,0.5629999999999988,ok
625,1852,2022.06.30 12:37:35:225,10.588,1420.9266517562,46.0329804034483,2.69004275056536,985.383030163889,1021.57012715823,66.6881461283192,0.94842,-7.217905,-2.76356,-0.000884,0.00167,0.002624,254,254,16,0.0316227766016838,-15,0.0,0.548,ok
626,1853,2022.06.30 12:37:35:774,11.137,1418.16506772931,46.1292217388967,2.61372505885506,981.81448786959,1021.29822216012,64.6715714177117,0.945603,-7.214721,-2.764293,0.0,0.0,0.0,254,254,16,0.0316227766016838,-15,0.0,0.5490000000000013,ok
636,1312,2022.06.30 12:37:32:344,0.0,1878.34216907702,22.85455223848,2.83405124638589,1728.76362463898,728.64292388178,92.8715442698449,-7.81956,-11.388474,-7.471218,0.002978,-0.002679,-0.001374,0,0,96,0.0501187233627272,-13,0.0,0.0,ok
637,1313,2022.06.30 12:37:32:892,0.548,1875.64414029522,22.9334223237237,2.6295714215926,1725.57106624791,730.096234777644,86.051869912073,-7.800632,-11.414099,-7.449907,0.000994,-0.000894,-0.000459,254,254,96,0.0501187233627272,-13,0.0,0.548,ok
638,1314,2022.06.30 12:37:33:456,1.112,1873.22595878783,23.0043456078157,2.41745714983023,1722.72352170947,731.406957687101,79.0128006869927,-7.800043,-11.420053,-7.449184,0.007725,0.002215,-0.0037,254,254,96,0.0501187233627272,-13,0.0,0.5640000000000001,ok
639,1315,2022.06.30 12:37:34:020,1.676,1870.74800331883,23.0786407650848,2.21477501523921,1719.74208837925,732.774544810316,72.2959739984944,-7.799243,-11.419752,-7.448309,0.0,0.0,0.0,254,254,96,0.0501187233627272,-13,0.0,0.5639999999999998,ok
640,1316,2022.06.30 12:37:34:553,2.209,1868.22216457744,23.1548577554352,1.99858972961997,1716.68341877949,734.170991492418,65.1540571032092,-7.801704,-11.416936,-7.451109,-0.00265,0.005005,0.007862,254,254,96,0.0501187233627272,-13,0.0,0.5330000000000001,ok
641,1317,2022.06.30 12:37:35:115,2.771,1865.64563107819,23.2258376047116,1.77697796425704,1713.62474917973,735.375398815526,57.8520749565214,-7.802444,-11.41406,-7.452012,0.0,0.0,0.0,254,254,96,0.0501187233627272,-13,0.0,0.5619999999999998,ok
642,1318,2022.06.30 12:37:35:665,3.321,1863.25135046463,23.3006662850321,1.57262830661641,1710.64331584998,736.74298593921,51.1352482680231,-7.803814,-11.411036,-7.453633,0.039965,-0.070626,0.010591,254,254,96,0.0501187233627272,-13,0.0,0.5500000000000003,ok
643,1319,2022.06.30 12:37:36:228,3.884,1876.55783753766,23.6073904966945,3.02765280215676,1717.11057876958,750.450944075419,99.1158838830888,-2.115184,-7.043087,1.212893,0.004481,-0.009185,0.003676,254,254,96,0.0251188643150958,-16,0.0,0.5629999999999997,ok
644,1320,2022.06.30 12:37:36:807,4.463,1875.0284344469,23.7141390630168,2.96965285867329,1714.40202174588,753.074518230158,97.1396304834634,-2.11519,-7.04223,1.212353,0.0,0.0,0.0,254,254,96,0.0251188643150958,-16,0.0,0.5790000000000002,ok
645,1321,2022.06.30 12:37:37:354,5.01,1873.66599608824,23.8088953706818,2.92256555405238,1711.98182605304,755.391469696704,95.531249708496,-2.11525,-7.040492,1.211252,0.0,0.0,0.0,254,254,96,0.0251188643150958,-16,0.0,0.5469999999999997,ok
646,1322,2022.06.30 12:37:37:917,5.573,1872.06927618931,23.9192077407201,2.87437355260745,1709.13938023802,758.071908065671,93.8772388454527,-2.115352,-7.037789,1.209548,0.000441,-0.000999,-0.001155,254,254,96,0.0251188643150958,-16,0.0,0.5630000000000006,ok
647,1323,2022.06.30 12:37:38:482,6.138,1870.39483399936,24.0243191876225,2.82130960724787,1706.29693442254,760.56030707611,92.0631627310067,-2.115468,-7.034301,1.207356,0.000257,-0.000338,0.000277,254,254,96,0.0251188643150958,-16,0.0,0.5649999999999995,ok
648,1324,2022.06.30 12:37:39:044,6.7,1868.81444905728,24.1349884985825,2.77292673209144,1703.45448860705,763.240745445539,90.4091518679634,-2.115519,-7.031076,1.205336,0.0,0.0,0.0,254,254,96,0.0251188643150958,-16,0.0,0.5620000000000003,ok
649,1325,2022.06.30 12:37:39:593,7.249,1867.48007483819,24.2303296786092,2.72550631716088,1701.03429291422,765.557696911619,88.8007710939273,-2.115662,-7.02813,1.203471,0.010806,-0.03735,0.00174,254,254,96,0.0251188643150958,-16,0.0,0.5489999999999995,ok
650,1326,2022.06.30 12:37:40:156,7.812,1865.82878102988,24.3359489599948,2.67215179036303,1698.1918470992,768.046095922524,86.9866949794814,-2.115717,-7.024873,1.201434,3.1e-05,-2e-05,2e-06,254,254,96,0.0251188643150958,-16,0.0,0.5630000000000006,ok
651,1327,2022.06.30 12:37:40:707,8.363,1864.43342263246,24.4420358310406,2.62643336821354,1695.56052634503,770.640810519311,85.435531786643,-2.115765,-7.021764,1.199485,0.0,0.0,0.0,254,254,96,0.0251188643150958,-16,0.0,0.5509999999999993,ok
652,1328,2022.06.30 12:37:41:256,8.912,1863.11966130489,24.5377955072982,2.57877366691408,1693.1403306522,772.957761984926,83.8271510135382,-2.115871,-7.018856,1.197655,-5e-06,1.2e-05,1.9e-05,254,254,96,0.0251188643150958,-16,0.0,0.5490000000000013,ok
653,1329,2022.06.30 12:37:41:818,9.474,1861.65183235183,24.6387943430538,2.52808968110311,1690.50900989851,775.360437223651,82.1159225683659,-2.115919,-7.015902,1.195805,0.003258,-0.000221,-0.000528,254,254,96,0.0251188643150958,-16,0.0,0.5619999999999994,ok
654,1330,2022.06.30 12:37:42:384,10.04,1860.12920778518,24.7576279158966,2.47099385049953,1687.58932781301,778.261774509559,80.1968867499381,-2.115977,-7.012474,1.193661,-0.000312,0.000653,0.000964,254,254,96,0.0251188643150958,-16,0.0,0.565999999999999,ok
655,1331,2022.06.30 12:37:42:949,10.605,1858.67707448375,24.8589446581725,2.420126929042,1684.95800705885,780.664449747819,78.4856583056971,-2.11605,-7.009445,1.191767,0.002224,-0.004185,-0.001028,254,254,96,0.0251188643150958,-16,0.0,0.5650000000000013,ok
656,1332,2022.06.30 12:37:43:495,11.151,1857.23221885929,24.9604118175439,2.36917308752374,1682.32668630515,783.067124986079,76.7744298614562,-2.116132,-7.006168,1.18973,0.0,0.0,0.0,254,254,96,0.0251188643150958,-16,0.0,0.5459999999999994,ok
657,1333,2022.06.30 12:37:44:044,11.7,1882.0834688496,22.5652406873231,2.40825144488996,1736.46213572047,721.583751742401,79.0842850850895,0.190449,1.671931,-6.012338,-5.2e-05,0.000119,0.000207,254,254,96,0.0398107170553497,-14,0.0,0.5489999999999995,ok
658,1334,2022.06.30 12:37:44:592,12.248,1881.70689437669,22.4754594748602,2.35785663130848,1737.30663596577,718.744344991919,77.4148274958134,0.189944,1.671258,-6.011394,-0.05959,0.023042,0.028392,254,254,96,0.0398107170553497,-14,0.0,0.548,ok
659,1335,2022.06.30 12:37:45:189,12.845,1881.25488688177,22.37311430798,2.31073530777169,1738.22837248109,715.491999966434,75.8503296123818,0.188872,1.669967,-6.009473,0.0,0.0,0.0,254,254,96,0.0398107170553497,-14,0.0,0.5970000000000013,ok
660,1336,2022.06.30 12:37:45:735,13.391,1880.71385038672,22.2966983516967,2.27206929536739,1738.72785887375,712.98722056135,74.5603321408853,0.187276,1.668472,-6.006874,8.2e-05,-0.000246,-0.000302,254,254,96,0.0398107170553497,-14,0.0,0.5459999999999994,ok
661,1337,2022.06.30 12:37:46:299,13.955,1880.27463422406,22.1942691437042,2.22489014487581,1739.6495953886,709.734875535865,72.9958342565224,0.185833,1.666591,-6.004203,-0.006641,0.002568,0.003164,254,254,96,0.0398107170553497,-14,0.0,0.5640000000000001,ok
662,1338,2022.06.30 12:37:46:832,14.488,1879.74332362862,22.1177717680751,2.1861702206851,1740.14908178126,707.230096130781,71.7058367850259,0.184645,1.665218,-6.002111,0.0,0.0,0.0,254,254,96,0.0398107170553497,-14,0.0,0.5329999999999995,ok
663,1339,2022.06.30 12:37:47:394,15.05,1879.31691733916,22.0152604063211,2.13893477042832,1741.07081829657,703.977751104831,70.1413388997316,0.183342,1.663519,-5.999699,0.0,0.0,0.0,254,254,96,0.0398107170553497,-14,0.0,0.5620000000000012,ok
664,1340,2022.06.30 12:37:47:944,15.6,1878.80776724627,21.9229775073268,2.09351755693258,1741.7814297501,701.003169210515,68.6340585965663,0.181866,1.661728,-5.997047,-0.000709,0.000274,0.000337,254,254,96,0.0398107170553497,-14,0.0,0.5499999999999989,ok
665,1341,2022.06.30 12:37:48:490,16.146,1878.21410896911,21.840917425651,2.04991579347423,1742.28091614276,698.306350446441,67.1839958736673,0.18073,1.660258,-5.994952,5.1e-05,-5e-05,-3.5e-05,254,254,96,0.0398107170553497,-14,0.0,0.5460000000000012,ok
666,1342,2022.06.30 12:37:49:055,16.711,1877.79320329855,21.7539898903413,2.00924304381294,1742.99152759675,695.523807911119,65.8367808219045,0.179506,1.658763,-5.992748,0.007077,-0.006643,-0.007491,254,254,96,0.0398107170553497,-14,0.0,0.5649999999999977,ok
667,1343,2022.06.30 12:37:49:619,17.275,1877.39292036148,21.6513150315645,1.96189632352797,1743.9132641116,692.271462885168,64.2722829366103,0.177754,1.656672,-5.989624,0.0,0.0,0.0,254,254,96,0.0398107170553497,-14,0.0,0.5640000000000001,ok
668,1344,2022.06.30 12:37:50:150,17.806,1876.90759039777,21.5588620506934,1.91636517436857,1744.62387556558,689.296880990853,62.765002633445,0.176441,1.65498,-5.987206,-0.000721,-0.000964,0.001034,254,254,96,0.0398107170553497,-14,0.0,0.5310000000000024,ok
669,1345,2022.06.30 12:37:50:716,18.372,1876.42833019582,21.4663664640947,1.8708056300586,1745.33448701957,686.322299096071,61.2577223302796,0.175099,1.653277,-5.984752,3e-06,-6e-06,2e-06,254,254,96,0.0398107170553497,-14,0.0,0.565999999999999,ok
670,1346,2022.06.30 12:37:51:266,18.922,1875.95514440736,21.3738287247714,1.82521807900044,1746.04509847309,683.347717201294,59.750442026183,0.173722,1.651552,-5.982246,-0.007411,0.001923,0.008005,254,254,96,0.0398107170553497,-14,0.0,0.5500000000000007,ok
671,1347,2022.06.30 12:37:51:814,19.47,1875.56268998153,21.2867184308171,1.78442418758745,1746.75570992708,680.565174665036,58.4032269744202,0.172332,1.649792,-5.979706,0.0,0.0,0.0,254,254,96,0.0398107170553497,-14,0.0,0.5479999999999983,ok
672,1348,2022.06.30 12:37:52:378,20.034,1875.15527795014,21.2152993783672,1.75027025033811,1747.25519631974,678.25243461848,57.2732947543263,0.171313,1.648487,-5.977837,0.0,-1e-06,0.0,254,254,96,0.0398107170553497,-14,0.0,0.5640000000000001,ok
673,1349,2022.06.30 12:37:52:924,20.58,1874.71975365403,21.1069235694051,1.69794646527095,1748.17693283459,674.808050234467,55.5487316185609,0.169809,1.646564,-5.975076,-0.073454,-0.023657,0.150308,254,254,96,0.0398107170553497,-14,0.0,0.5459999999999994,ok
674,1350,2022.06.30 12:37:53:474,21.13,1874.27007931334,21.01423097374,1.65225721961208,1748.88754428858,671.83346833969,54.0414513144642,0.168297,1.64466,-5.972321,0.0,0.0,0.0,254,254,96,0.0398107170553497,-14,0.0,0.5500000000000007,ok
675,1351,2022.06.30 12:37:54:021,21.677,1873.82650095412,20.9214984588615,1.60654186906291,1749.59815574257,668.858886444908,52.5341710112989,0.167031,1.643028,-5.96999,-0.02323,-0.007489,0.047542,254,254,96,0.0398107170553497,-14,0.0,0.5470000000000006,ok
676,1352,2022.06.30 12:37:54:569,22.225,1873.4616571739,20.8342178220195,1.56563735480002,1750.30876719656,666.076343909121,51.1869559586048,0.165801,1.64145,-5.967729,0.0,0.0,0.0,254,254,96,0.0398107170553497,-14,0.0,0.5480000000000018,ok
