,id,azimuth,elevation,range,heading,angularVel,radialVel,radialVelSMA,radialVelEMA,rcs,rcsSMA,rcsEMA,TrackTime,SystemTime,pos_x,pos_y,pos_z,heightSMA,heightEMA,vel,velXY,velSMA,velEMA,vel_x,vel_y,vel_z,acc,accXY,acc_x,acc_y,acc_z,accSMA,accSMS,accEMA,accEMS,disp,dispSMA,dispEMA,dispXY,MaxVelocity,probUAV,label
404,18,-137.549542364673,2.70750390257791,450.682234434324,53.477858194756436,0.9749494356451294,-7.968624685247155,-8.667319300685282,-8.284475546188013,0.0316209448667882,0.034038890606466005,0.034402009911351276,5.0,2021.04.13 13:42:59:221,-332.169026047122,-303.84864612878,21.2897792621116,20.32435287165758,20.033875331261164,8.822431937097733,8.275004803427809,9.742330209732188,9.467483672642718,4.924731666926,6.65001672971802,3.05934646419276,-1.0362947396187145,-0.816115936095013,-0.6040595717738988,-0.5674167472557805,-0.7663176584590206,-1.418661529882686,1.2084423410194465,-0.5905933392793887,1.8928439531178927,4.1767103485793555,4.9287976499517185,4.991246776209442,4.173159755800528,12.369085761804447,0.922513067165267,0.0
405,18,-137.219411957938,2.3350214328406,446.966085469947,48.178799207163145,-10.598117975186582,-6.901306477104464,-8.192918097291273,-7.819838067723357,0.0279194420173458,0.031815649783221864,0.03222437012199253,5.5,2021.04.13 13:42:59:721,-327.782849018128,-303.324020571001,18.2105289490299,20.1016338266295,19.421372431692344,7.284163760379966,7.017759332077426,9.06806592919201,8.734057599583128,4.67949994795748,5.22983998608234,1.95194662966819,-3.076536353435534,-2.514490942700766,-0.4904634379370396,-2.8403534872713596,-2.21479966904914,-1.3485285610803603,1.064313832252907,-1.4256772921541077,2.0259761669941345,5.384752863053531,4.865659355693515,5.123434286788227,4.417440537862331,12.369085761804447,0.977312822949212,0.0
406,18,-137.451993483084,2.07380298552689,443.647753397624,52.26524531966782,8.172892225009349,-6.1761318809341725,-7.642695030274739,-7.269106217949643,0.0275975526237968,0.030494124963924802,0.0306741321416122,6.0,2021.04.13 13:43:00:221,-326.625588654539,-299.801513109664,16.0542970556759,19.09689741680416,18.29321725100074,6.438729676129558,6.316086841234969,8.287117287272817,7.964996679036156,3.8654885438694,4.99509272218604,1.25071453827399,-1.6908681685008151,-1.4033449816849135,-1.6280228081761603,-0.4694945277925999,-1.4024641827884001,-1.561897283838384,0.9868782886462776,-1.5145308007965659,1.6569234112882378,4.28913118734155,4.711259582298967,4.843896926082812,3.7077365554080233,12.369085761804447,0.997638280744906,0.0
407,18,-137.677930136707,1.65194026666267,440.63225091952,56.620458432953505,8.710426226571371,-5.570933925563717,-6.997436442254975,-6.701103099634622,0.0275325149071041,0.02940387319883348,0.02962332687659067,6.5,2021.04.13 13:43:00:721,-325.652569809156,-296.551322499308,12.703316486568,17.87510360135256,16.423512345611936,5.771039254189467,5.761357341202327,7.531388786940762,7.231163802153893,3.16979860970364,4.81098900299583,0.334149158864378,-1.3353808438801824,-1.109459000065284,-1.3913798683315202,-0.3682074383804199,-1.8331307588192238,-1.5114570006641084,0.9916707991006635,-1.4546088867300384,1.3544308239949043,4.768603092275058,4.707386165895819,4.818712713276814,3.3927134681721274,12.369085761804447,0.999525691304251,0.0
408,18,-137.584094542044,1.23785037243808,438.378505282932,54.35727507014928,-4.5263667256084545,-4.3272411115787355,-6.188847616085648,-5.908004604352501,0.0310120191987427,0.029136494722755524,0.030087283836451928,7.0,2021.04.13 13:43:01:221,-323.565347389859,-295.620516590292,9.47023478588969,15.545631307855018,14.10044807412455,4.434412865372446,4.414781629536717,6.550155498633833,6.296779675864911,2.57262185780886,3.58774492031122,-0.416798061518757,-2.6732527776340422,-2.693151423331221,-1.1943535037895598,-2.446488165369221,-1.50189444076627,-1.9624665766138576,0.8762369791213457,-1.8617532957241973,1.2784196276621824,3.959256792775108,4.5156908568049205,4.531571674437632,2.2853658498968805,12.369085761804447,0.999891943401761,0.0
409,18,-137.366090103432,1.40843108296394,436.697192439326,43.7294510510779,-21.255648038142752,-3.3966920456103638,-5.274461088158291,-5.069624034963292,0.0324111793487839,0.02929454161915466,0.030863096801687043,7.5,2021.04.13 13:43:01:721,-321.179320786851,-295.690432045021,10.7337414830575,13.434423752044196,12.97650140370334,3.3973351843256347,3.3965897941230083,5.465136148079415,5.328824526169542,2.45441628804669,2.34790607020632,-0.0711626665908151,-2.074155362093622,-2.0363836708274166,-0.23641113952434,-2.4796777002098,0.6912707898558837,-2.1700387011088393,0.7089453704519468,-1.9326619385860149,1.049225982861879,2.700825854226787,4.220513957934406,3.920392584916389,2.387050716066156,12.369085761804447,0.999979962353353,0.0
410,18,-137.190867741903,1.64806920952267,434.776846991645,33.84555623301786,-19.767789636120085,-3.4639884747047645,-4.58699748767835,-4.533868411430316,0.0325012841281207,0.03021091004130964,0.031409714038039216,8.0,2021.04.13 13:43:02:221,-318.829732547719,-295.333962883074,12.5042877500997,12.29317551225816,12.818936930986712,3.5540293478106504,3.522109571475793,4.719109265565551,4.736625075086203,2.92525954916487,1.96166062393604,0.475256532430649,0.3133883269700313,0.25103955470556905,0.9416865222363597,-0.77249089254056,1.0928383980429284,-1.4920537650277261,1.1244741099170847,-1.1832178615529707,1.4615396477910803,2.9635231128883923,3.736268007901379,3.601112037502824,2.3764753642498886,12.369085761804447,0.999995291233063,0.0
411,18,-137.143010697275,1.56189435045674,432.592941284179,34.37791986407153,1.0647272621073398,-3.9670859795681173,-4.14518830740514,-4.344813011794747,0.0299831534819813,0.030688030212946537,0.0309338718790934,8.5,2021.04.13 13:43:02:721,-316.996032481553,-294.127756522847,11.7910960346856,11.440535308060097,12.476091316006125,4.018782451910913,4.016305902072025,4.235119820721822,4.497182184180146,3.31478240482701,2.26780305751356,0.141064867236704,0.9295062082005252,0.9883926611924645,0.7790457113242795,0.61228486715504,-0.6683833303878901,-0.967978889687458,1.541826940482746,-0.4784996648110413,1.632198289681333,2.3078197804517773,3.3400057265234246,3.169722723442681,2.1948552836369837,12.369085761804447,0.999995904148749,0.0
412,18,-137.067386627197,1.59829218699553,430.991708345503,31.877544720207947,-5.000750287727165,-3.665122522036619,-3.76402602669972,-4.118147267880612,0.0299831534819813,0.03117815792792198,0.030616822728073274,9.0,2021.04.13 13:43:03:221,-315.430109881619,-293.450487813945,12.0211461447264,11.304101239691779,12.324374487181641,3.7464297934794324,3.7413946529173723,3.8301979285798153,4.246818449954516,3.17711274938291,1.97585134222878,0.194170668721199,-0.5447053168629612,-0.5498224983093056,-0.2753393108881994,-0.5839034305695598,0.10621160296899002,-0.8098437842840138,1.535257634836555,-0.5005781749561649,1.332915724108806,1.7215485895471192,2.7305948259778368,2.686780160139411,1.7061085818440431,12.369085761804447,0.999995648860931,0.0
413,18,-137.019480923994,1.61808482222601,429.159276279835,31.877544720207947,0.0,-3.6644189774770735,-3.6314615998793878,-3.966859007697034,0.0299831534819813,0.0309723847845697,0.030405536106099956,9.5,2021.04.13 13:43:03:721,-313.841536469946,-292.462513149617,12.1182312103692,11.83370052458768,12.255639390964125,3.7464297934794324,3.7413946529173723,3.6926013142012124,4.0799720556369286,3.17711274938291,1.97585134222878,0.194170668721199,0.0,0.0,0.0,0.0,0.0,-0.2751932287572053,1.1382400688250913,-0.33366858880795625,1.1197328688403223,1.873255169911274,2.31339450140507,2.4155235887715234,1.8707376677739853,12.369085761804447,0.999995648860931,0.0
414,18,-136.971157433852,1.63804591826673,427.327226746757,31.877544720207947,0.0,-3.6637062850563393,-3.6848644477685824,-3.865787836818293,0.0299831534819813,0.03048677961120918,0.03026471366516445,10.0,2021.04.13 13:43:04:221,-312.252952184874,-291.474592226039,12.2153168865111,12.1300156052784,12.242195860909934,3.7464297934794324,3.7413946529173723,3.7624202360319723,3.9687690069552315,3.17711274938291,1.97585134222878,0.194170668721199,0.0,0.0,0.0,0.0,0.0,0.13963784366151905,0.5388423424042871,-0.22242342279884714,0.93095359201885,1.8732360797648457,2.1478765465126815,2.2347248381919917,1.8707185202538723,12.369085761804447,0.999995648860931,0.0
415,18,-136.922422515022,1.65817875332303,425.495541042752,31.877544720207947,0.0,-3.662984468000977,-3.7246636464278255,-3.7981776772957816,0.0299831534819813,0.0299831534819813,0.030170847724912995,10.5,2021.04.13 13:43:04:721,-310.664410514266,-290.486630352515,12.3124033725716,12.09163872977278,12.265601493128006,3.7464297934794324,3.7413946529173723,3.8009003251657285,3.8946460287282303,3.17711274938291,1.97585134222878,0.194170668721199,0.0,0.0,0.0,0.0,0.0,0.07696017826751281,0.5317591861235774,-0.14827237104526778,0.7690703732549524,1.8732215802116479,1.9298162399773329,2.1142076442099964,1.8707039591541594,12.369085761804447,0.999995648860931,0.0
416,18,-136.873264918818,1.67848354299492,423.66420909846,31.877544720207947,0.0,-3.662253234243592,-3.6636970973629204,-3.7528654920790565,0.0299831534819813,0.0299831534819813,0.03010827740195373,11.0,2021.04.13 13:43:05:221,-309.075849568185,-289.498678247214,12.4094903674562,12.215317596326901,12.313568725347467,3.7464297934794324,3.7413946529173723,3.7464297934794324,3.8452362143275893,3.17711274938291,1.97585134222878,0.194170668721199,0.0,0.0,0.0,0.0,0.0,-0.10894106337259224,0.243599623242217,-0.09884384304499855,0.6327668412001752,1.873232800897502,1.8428988440664777,2.033875538463905,1.8707151685338361,12.369085761804447,0.999995648860931,0.0
417,18,-136.823673070034,1.69896355967656,421.833271632685,31.877544720207947,0.0,-3.661512386168671,-3.6629750701893307,-3.7224126477794357,0.0299831534819813,0.0299831534819813,0.03006656695089565,11.5,2021.04.13 13:43:05:721,-307.487279153528,-288.510773963279,12.5065770926409,12.3124037859098,12.377908669776689,3.7464297934794324,3.7413946529173723,3.7464297934794324,3.812298784123045,3.17711274938291,1.97585134222878,0.194170668721199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0658939380337965,0.5192604704617236,1.873215595906599,1.8732322453383738,1.9803190428513413,1.8706979543851077,12.369085761804447,0.999995648860931,0.0
418,18,-136.773653030396,1.71962130069732,420.002670288086,31.877544720207947,0.0,-3.6607619114711096,-3.662243656988138,-3.7018615884776453,0.0299831534819813,0.0299831534819813,0.03003876136009697,12.0,2021.04.13 13:43:06:221,-305.898713422711,-287.522809557756,12.6036625177364,12.40949004738324,12.45316293265888,3.7464297934794324,3.7413946529173723,3.7464297934794324,3.790341584356671,3.17711274938291,1.97585134222878,0.194170668721199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04392842214135812,0.42538819146222095,1.8732432643606485,1.8732298642282488,1.944625703155568,1.8707257275470832,12.369085761804447,0.999995648860931,0.0
419,18,-136.723194086664,1.74045772084566,418.172463105103,31.877544720207947,0.0,-3.6600015311622696,-3.6615027062093235,-3.687907867641161,0.0299831534819813,0.0299831534819813,0.03002022491133654,12.5,2021.04.13 13:43:06:721,-304.310149941124,-286.534869656933,12.7007493041417,12.50657653090936,12.535693902087834,3.7464297934794324,3.7413946529173723,3.7464297934794324,3.7757039342761964,3.17711274938291,1.97585134222878,0.194170668721199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029285228159810082,0.3480953851060635,1.8732285036173557,1.8732283489987505,1.9208260082971218,1.8707108762900828,12.369085761804447,0.999995648860931,0.0
385,17,-130.188907623291,-0.049326915293932,482.1962890625,53.68657495587618,0,-5.5196559291349665,-5.5196559291349665,-5.5196559291349665,0.0471876256062108,0.0471876256062108,0.0471876256062108,0.0,2021.04.13 13:41:47:932,-311.165878369943,-368.359722269123,-0.415130970720416,-0.415130970720416,-0.415130970720416,5.5323145781299345,5.532312691923905,5.5323145781299345,5.5323145781299345,3.2762466440303,4.45787972568827,-0.0045683877542614,0,0,0,0,0,0.0,,0.0,,0,0.0,0.0,0,5.5323145781299345,0.0178543981164694,0.0
386,17,-130.193026248539,0.28577671067737,479.8877885765,52.60699612587144,-2.159157660009484,-4.899253492326419,-5.209454710730693,-5.147414467049837,0.0471876256062108,0.0471876256062108,0.0471876256062108,0.5,2021.04.13 13:41:48:432,-309.698789862329,-366.569529470418,2.3935443452154,0.9892066872474921,1.2700742188410736,4.906818299275283,4.905694922763309,5.219566438702609,5.157016810817144,2.97912468704192,3.89751956688906,0.104991175234318,-1.2509925577093028,-1.2532355383211922,-0.5942439139767606,-1.120720317598419,0.2191191259771588,-0.6254962788546514,0.8845853207701514,-0.7505955346255817,0.8845853207701515,3.639477431727724,1.819738715863862,2.1836864590366343,2.3145494044647807,5.5323145781299345,0.0199269987642765,0.0
387,17,-130.902744400167,0.382892286109033,477.638462530119,93.60722318450779,82.0004541172727,-4.721051368656236,-5.046653596705874,-4.94545299938971,0.0308269602351194,0.04173407048251367,0.03943783674622013,1.0,2021.04.13 13:41:48:932,-312.739587797712,-361.001678558704,3.19189958139077,1.723437651961918,2.180412548469877,6.626421108338825,6.622483922232031,5.688517995248014,5.853050425432676,-0.416662440923891,6.60936348754894,0.228393092751503,3.439205618127083,3.4335779989374444,-6.7915742559316215,5.42368784131976,0.24680383503436998,0.7294043534725935,2.4286853985856878,1.2340471166783118,2.691166698556243,6.394121279897053,3.3445329038749256,4.178102953128411,6.344085108106897,6.626421108338825,0.0170270390808582,0.0
