,RadarSysTime_labeled,Radar_Time_labeled,RANGE_labeled,AZIMUTH_labeled,ELEVATION_labeled,X_labeled,Y_labeled,Z_labeled,VELX_labeled,VELY_labeled,VELZ_labeled,ACCX_labeled,ACCY_labeled,ACCZ_labeled,P_UAV_labeled,P_UNK_labeled,ID_labeled,RCSEst_labeled,RCSEst_DBSM_labeled,label,TS_diff,jumped/ok
134,2022.07.01 13:19:24:431,88.663,942.6261441843,163.47745388768,5.65813304920125,-899.300179557736,266.769822349685,92.9359813565388,2.752994,2.078415,0.778358,-3e-06,0.0,4e-06,254,254,199,0.158489319246111,-8,0.0,0.546999999999997,ok
135,2022.07.01 13:19:24:980,89.212,943.055725753716,161.881804111105,4.96352784922784,-892.935079956365,292.170075771355,81.5946792624891,-4.434783,-0.142336,5.034078,0.004915,-0.007523,-0.013697,254,254,199,0.1,-10,0.0,0.5490000000000066,ok
136,2022.07.01 13:19:25:528,89.76,943.003203435607,161.687488906531,4.9822987741032,-891.863969624446,295.171870510545,81.8979134950787,-4.433854,-0.142285,5.033078,0.0,0.0,0.0,254,254,199,0.1,-10,0.0,0.5480000000000018,ok
137,2022.07.01 13:19:26:075,90.307,943.035325496309,161.438831365516,4.98420130160521,-890.602317979907,299.048993172328,81.93189870473,-4.431693,-0.142185,5.030825,0.0,0.0,0.0,254,254,199,0.1,-10,0.0,0.546999999999997,ok
138,2022.07.01 13:19:26:630,90.862,942.596987092598,161.668034330748,5.86136748304904,-890.082436694513,294.917619341231,96.2597203720361,-1.224161,1.92358,5.44834,0.0,0.0,0.0,254,254,199,0.01,-20,0.0,0.5549999999999926,ok
139,2022.07.01 13:19:27:176,91.408,942.277697003506,161.5178439086,5.96640168979283,-888.836270075264,297.092682628259,97.9452969655395,-1.223732,1.923531,5.447923,-3e-06,5e-06,9e-06,254,254,199,0.01,-20,0.0,0.5460000000000065,ok
140,2022.07.01 13:19:27:726,91.958,942.023666438416,161.334782978156,6.0807663642073,-887.456214663768,299.786999776643,99.7888267775998,-1.222417,1.923357,5.446706,-0.00555,0.000533,0.008769,254,254,199,0.01,-20,0.0,0.5499999999999972,ok
141,2022.07.01 13:19:28:274,92.506,941.725220711135,161.184268155286,6.18584396401615,-886.210048044054,301.962063063675,101.474403371103,-1.220814,1.923115,5.445238,-0.001853,0.000178,0.002927,254,254,199,0.01,-20,0.0,0.5480000000000018,ok
142,2022.07.01 13:19:28:821,93.053,944.492840404948,162.005659161545,5.68440448891654,-893.877589075427,290.340827721662,93.5509758517146,0.446332,-0.474905,0.470485,-0.000575,6.9e-05,0.00092,254,254,199,0.0158489319246111,-18,0.0,0.546999999999997,ok
143,2022.07.01 13:19:29:372,93.604,944.884945807416,162.003890060393,5.69540730082922,-894.222602928068,290.483415708066,93.7703707180917,0.44676,-0.473896,0.469987,0.0,0.0,0.0,254,254,199,0.0158489319246111,-18,0.0,0.5510000000000019,ok
144,2022.07.01 13:19:29:919,94.151,945.277086917834,162.002122359272,5.70640097889826,-894.567616781175,290.626003694939,93.9897655844688,0.446842,-0.473351,0.469748,0.0,0.0,0.0,254,254,199,0.0158489319246111,-18,0.0,0.546999999999997,ok
145,2022.07.01 13:19:30:485,94.717,946.072348557487,162.342865718856,5.10179367133501,-897.930132737098,285.826029728272,84.1299361558631,0.206182,-2.294392,-2.379001,-0.010378,0.007778,0.015819,254,254,199,0.398107170553497,-4,0.0,0.5660000000000025,ok
146,2022.07.01 13:19:31:032,95.264,946.898741152402,162.403374130031,5.02732663591437,-899.119646835042,285.159276653176,82.9775488302112,0.206319,-2.294188,-2.378499,0.0,0.0,0.0,254,254,199,0.398107170553497,-4,0.0,0.546999999999997,ok
147,2022.07.01 13:19:31:580,95.812,947.72777646744,162.463763049967,4.95298411239549,-900.309160933452,284.492523578076,81.8251615054905,0.205017,-2.29395,-2.378316,0.0,0.0,0.0,254,254,199,0.398107170553497,-4,0.0,0.5480000000000018,ok
148,2022.07.01 13:19:32:133,96.365,948.413023259814,162.514039672078,4.89546246754623,-901.287549970071,283.93208608932,80.9356871023774,0.204039,-2.293425,-2.377972,0.0,0.0,0.0,254,254,199,0.398107170553497,-4,0.0,0.5529999999999973,ok
149,2022.07.01 13:19:32:680,96.912,946.024407382204,162.730637990544,4.50846034726457,-900.582037239499,279.971867451619,74.3634789399803,-0.238448,-2.338439,-3.68241,0.0,0.0,0.0,254,254,199,0.158489319246111,-8,0.0,0.5470000000000113,ok
150,2022.07.01 13:19:33:247,97.479,946.563214768681,162.8138784469,4.39692257408149,-901.637662546128,278.864171445708,72.5687185740098,-0.239643,-2.336852,-3.683496,0.0,0.0,0.0,254,254,199,0.158489319246111,-8,0.0,0.5669999999999931,ok
151,2022.07.01 13:19:33:777,98.009,947.175899449004,162.885864593275,4.29490322861525,-902.693287852757,277.948514797856,70.9340234603733,-0.240721,-2.336005,-3.683377,0.0,0.0,0.0,254,254,199,0.158489319246111,-8,0.0,0.5300000000000011,ok
152,2022.07.01 13:19:34:324,98.556,944.571421537948,162.825312795496,4.92905804806772,-899.114548112092,277.887220979501,81.1596708698198,0.808226,-0.239574,-1.475246,0.0,0.0,0.0,254,254,199,0.0199526231496888,-17,0.0,0.546999999999997,ok
153,2022.07.01 13:19:34:875,99.107,944.494304934012,162.890538579206,4.9102268213479,-899.382325695188,276.848713256797,80.8437644345686,0.807228,-0.241664,-1.476577,0.0,0.0,0.0,254,254,199,0.0199526231496888,-17,0.0,0.5510000000000019,ok
154,2022.07.01 13:19:35:421,99.653,944.70564257644,162.943372953772,4.8933787814581,-899.861228339145,276.087968665266,80.5850755786523,0.806777,-0.241601,-1.476079,0.0,0.0,0.0,254,254,199,0.0199526231496888,-17,0.0,0.5460000000000065,ok
155,2022.07.01 13:19:35:973,100.205,944.498500782237,163.300829841684,4.68517475260138,-901.642950125052,270.491614422688,77.1472293520346,1.350284,-0.928097,-3.452339,0.0,0.0,0.0,0,0,199,0.0316227766016838,-15,0.0,0.5519999999999925,ok
156,2022.07.01 13:19:36:537,100.769,944.801440303736,163.428623998943,4.6327116566298,-902.60075541343,268.586046522574,76.309721140191,1.349097,-0.924459,-3.454154,0.0,0.0,0.0,254,254,199,0.0316227766016838,-15,0.0,0.5640000000000072,ok
157,2022.07.01 13:19:37:085,101.317,945.074061718688,163.534924275185,4.58030487811711,-903.424671910493,267.007693124822,75.4701008945704,1.347619,-0.923815,-3.453408,0.0,0.0,0.0,254,254,199,0.0316227766016838,-15,0.0,0.5479999999999876,ok
158,2022.07.01 13:19:37:652,101.884,945.284178389259,163.65235075218,4.5184999616516,-904.248588407556,265.237300368542,74.4704153956845,1.346279,-0.923196,-3.452438,0.0,0.0,0.0,254,254,199,0.0316227766016838,-15,0.0,0.5670000000000073,ok
159,2022.07.01 13:19:38:199,102.431,943.551491229419,163.66396440794,4.7974991050319,-902.286711610903,264.463221711088,78.913313286379,1.73632,-4.7e-05,-2.359251,0.0,0.0,0.0,254,254,199,0.0630957344480193,-12,0.0,0.546999999999997,ok
