RadarSysTime_labeled,Radar_Time_labeled,RANGE_labeled,AZIMUTH_labeled,ELEVATION_labeled,X_labeled,Y_labeled,Z_labeled,VELX_labeled,VELY_labeled,VELZ_labeled,P_UAV_labeled,P_UNK_labeled,ID_labeled,RCSEst_labeled,RCSEst_DBSM_labeled,ID_sorted
2021.03.21 14:28:00:828,250.413999999999,689.127702820968,-195.719877868329,11.7277652632516,-649.50495040878,182.810737037833,140.073322827556,8.09554474388274,-1.77694026465275,-0.301211249715866,0.00999999977648258,0.990000069141388,635,0.0388955719120059,-14.1216127647562,3
2021.03.21 14:28:01:328,250.913999999999,685.039254906051,-195.731298964364,11.8321071988056,-645.370145266018,181.785821873783,140.46366504997,8.08415594904896,-1.8084156004265,-0.205456584409466,0.00999999977648258,0.990000069141388,635,0.0391408342764742,-14.0688683827737,3
2021.03.21 14:28:01:828,251.413999999999,680.952529180607,-195.777592917852,11.9551613217315,-641.083829715063,181.137610005847,141.056516350542,8.15201929331112,-1.73653376817329,-0.0906054562745617,0.00999999977648258,0.990000069141388,635,0.0419400720863597,-14.0877837044847,3
2021.03.21 14:28:02:328,251.913999999999,676.877108279773,-195.742231187419,12.0017252592285,-637.248152393742,179.629288880777,140.750595474604,8.10252968644179,-1.92199008286341,-0.144707792273517,0.00999999977648258,0.990000069141388,635,0.0415019194921696,-13.7468298796202,3
2021.03.21 14:28:02:828,252.413999999999,672.805977957573,-195.777643445559,12.0419997351515,-633.210077219047,178.913634007139,140.36652983653,8.08429337283492,-1.84736606267779,-0.190054308941847,0.00999999977648258,0.990000069141388,635,0.042550435825314,-13.8119828632905,3
2021.03.21 14:28:03:328,252.913999999999,668.702413683723,-195.768930220158,12.0414821143464,-629.376293897703,177.726979520225,139.504541025387,8.03917749727152,-1.93251174156323,-0.31965866907747,0.00999999977648258,0.990000069141388,635,0.0467298754930442,-13.7452217975486,3
2021.03.21 14:28:03:828,253.413999999999,664.597055595596,-195.811873194213,12.0819173260278,-625.28549694753,177.077902562233,139.106678801872,8.07268846901847,-1.8382576148442,-0.357108049859414,0.00999999977648258,0.990000069141388,635,0.0457230167755574,-13.339563637134,3
2021.03.21 14:28:04:328,253.913999999999,660.562928973488,-195.810061600973,12.2625431384685,-621.073087237887,175.863787883891,140.297975442058,8.08572824588817,-1.92632678955073,-0.126192613381497,0.00999999977648258,0.990000069141388,635,0.0478531835684544,-13.3564856277353,3
2021.03.21 14:28:04:828,254.413999999999,656.476428337801,-195.839458040471,12.2016917444623,-617.283229830121,175.132809674861,138.748727462289,8.05382189075475,-1.86905725425666,-0.382240680873089,0.00999999977648258,0.990000069141388,635,0.0499769796643777,-13.2318063861897,3
2021.03.21 14:28:05:328,254.913999999999,652.40010775051,-195.857977454479,12.3466422374436,-613.056483180008,174.147729774423,139.499836721877,8.06021981030997,-1.87268505800142,-0.210536047242884,0.00999999977648258,0.990000069141388,635,0.0510792114042534,-13.0176566747515,3
