,Unnamed: 0,RadarSysTime_labeled,Radar_Time_labeled,RANGE_labeled,AZIMUTH_labeled,ELEVATION_labeled,X_labeled,Y_labeled,Z_labeled,VELX_labeled,VELY_labeled,VELZ_labeled,ACCX_labeled,ACCY_labeled,ACCZ_labeled,P_UAV_labeled,P_UNK_labeled,ID_labeled,RCSEst_labeled,RCSEst_DBSM_labeled,label,TS_diff,jumped/ok
1242,799,2022.06.30 13:20:49:196,0.0,1193.554941,47.11337642,2.457996364,811.526263,873.7152367,51.18795699,-16.485699,0.482974,8.818907,-0.000948,-0.000662,0.000212,0,0,1204,0.031622777,-15,0,0.0,ok
1243,800,2022.06.30 13:20:49:746,0.55,1203.697901,47.22291815,2.308712271,816.8251621,882.7989949,48.4894381,-16.487677,0.474788,8.80432,0.0,0.0,0.0,254,254,1204,0.031622777,-15,0,0.55,ok
1244,801,2022.06.30 13:20:50:293,1.097,1212.392686,47.30398716,2.1926949,821.5318536,890.4098604,46.38663484,-16.484661,0.471039,8.79558,0.0,0.0,0.0,254,254,1204,0.031622777,-15,0,0.547,ok
1245,802,2022.06.30 13:20:50:841,1.645,1222.52022,47.4166463,2.063076529,826.6968639,899.5504829,44.01035848,-16.477173,0.469296,8.788514,0.0,0.0,0.0,254,254,1204,0.031622777,-15,0,0.548,ok
1246,803,2022.06.30 13:20:51:391,2.195,1213.623366,47.30250046,2.081448545,822.4484914,891.3569413,44.07897089,-11.843518,-1.305118,3.282482,0.0,0.0,0.0,254,254,1204,0.012589254,-19,0,0.55,ok
1247,804,2022.06.30 13:20:51:939,2.743,1219.155154,47.37366201,1.927047878,825.162336,896.5298061,40.99651775,-11.83635,-1.31266,3.268588,0.0,0.0,0.0,254,254,1204,0.012589254,-19,0,0.548,ok
1248,805,2022.06.30 13:20:52:489,3.293,1224.079107,47.42909937,1.795041841,827.6856393,901.0193824,38.34337889,-11.832306,-1.315176,3.2628,0.0,0.0,0.0,254,254,1204,0.012589254,-19,0,0.55,ok
1249,806,2022.06.30 13:20:53:036,3.84,1174.360095,47.67243576,1.581721821,790.4755081,867.8820973,32.41556492,-2.960258,-7.358172,-5.224389,-0.000113,-0.000218,0.000291,254,254,1204,0.025118864,-16,0,0.547,ok
1250,807,2022.06.30 13:20:53:584,4.388,1172.794553,47.76363592,1.382661867,788.1119649,868.0586112,28.29913364,-2.960611,-7.357587,-5.224408,0.0,0.0,0.0,254,254,1204,0.025118864,-16,0,0.548,ok
1251,808,2022.06.30 13:20:54:132,4.936,1171.059516,47.8554825,1.191194236,785.614533,868.0999499,24.34487963,-2.961362,-7.356338,-5.22445,-0.010235,0.019624,0.03077,254,254,1204,0.025118864,-16,0,0.548,ok
1252,809,2022.06.30 13:20:54:683,5.487,1169.565552,47.94339561,1.011847606,783.3282261,868.2476042,20.65353856,-2.962384,-7.35469,-5.224487,-0.000769,-0.000136,0.000109,254,254,1204,0.025118864,-16,0,0.551,ok
1253,810,2022.06.30 13:20:55:233,6.037,1135.094853,46.40941552,1.42656797,782.405923,821.8775601,28.25902137,2.253265,-1.541555,-10.504433,-0.000257,-4.5e-05,3.6e-05,254,254,1204,0.316227766,-5,0,0.55,ok
1254,811,2022.06.30 13:20:55:796,6.6,1130.522763,46.27767338,1.284606455,781.1803401,816.8210516,25.34488895,2.251471,-1.541785,-10.502467,8.6e-05,-5e-05,-5.7e-05,254,254,1204,0.316227766,-5,0,0.563,ok
1255,812,2022.06.30 13:20:56:360,7.164,1126.48927,46.17580297,1.151900427,779.877521,812.56156,22.64592734,2.249297,-1.542058,-10.500089,-0.01801,0.048803,0.001313,254,254,1204,0.316227766,-5,0,0.564,ok
1256,813,2022.06.30 13:20:56:909,7.713,1112.421929,45.96449183,1.617180717,772.9409863,799.4117781,31.39408268,6.193696,-3.747939,-14.662694,-1.9e-05,-2e-06,2e-05,254,254,1204,0.031622777,-15,0,0.549,ok
1257,814,2022.06.30 13:20:57:458,8.262,1104.053394,45.82549836,1.447216716,769.1097651,791.5974671,27.88398458,6.191785,-3.747944,-14.661097,0.0,0.0,0.0,254,254,1204,0.031622777,-15,0,0.549,ok
1258,815,2022.06.30 13:20:58:008,8.812,1097.054358,45.70821445,1.294843378,765.8913354,785.0631546,24.79052855,6.18837,-3.747649,-14.657923,-0.001855,0.005028,0.000134,254,254,1204,0.031622777,-15,0,0.55,ok
1259,816,2022.06.30 13:20:58:555,9.359,1088.576577,45.55825509,1.11171207,762.0601143,777.0568043,21.12036519,6.183307,-3.747167,-14.653139,0.0,0.0,0.0,254,254,1204,0.031622777,-15,0,0.547,ok
1260,817,2022.06.30 13:20:59:103,9.907,1076.899797,46.02107954,1.208084769,747.626185,774.7598026,22.70481102,7.994554,-7.370891,-15.560825,0.0,0.0,0.0,254,254,1204,0.025118864,-16,0,0.548,ok
1261,818,2022.06.30 13:20:59:654,10.458,1067.380839,45.9576382,1.017874977,741.915422,767.1400326,18.96131108,7.991101,-7.36997,-15.558309,0.0,0.0,0.0,254,254,1204,0.025118864,-16,0,0.551,ok
1262,819,2022.06.30 13:21:00:224,11.028,1057.875187,45.89306361,0.824243197,736.204659,759.5202627,15.21781114,7.985904,-7.368311,-15.55423,0.0,0.0,0.0,254,254,1204,0.025118864,-16,0,0.57,ok
1263,820,2022.06.30 13:21:00:759,11.563,1033.089361,46.31154601,1.474927209,713.3563196,746.7859785,26.59119639,10.581784,-7.711336,-12.292667,-0.009497,0.001534,0.007476,254,254,1204,0.125892541,-9,0,0.535,ok
1264,821,2022.06.30 13:21:01:306,12.11,1021.809836,46.31210991,1.35798882,705.5960573,738.676606,24.21603184,10.579019,-7.710057,-12.290688,-0.014594,0.000502,0.016504,254,254,1204,0.125892541,-9,0,0.547,ok
1265,822,2022.06.30 13:21:01:856,12.66,1012.437689,46.31327182,1.252979615,699.1386141,731.9461347,22.13885013,10.574365,-7.707892,-12.287363,0.011149,0.023078,-0.004174,254,254,1204,0.125892541,-9,0,0.55,ok
1266,823,2022.06.30 13:21:02:418,13.222,1020.727634,46.70359409,2.344697855,699.4011041,742.2797064,41.7592705,10.456145,-5.589129,-5.664705,0.0,0.0,0.0,0,0,1204,0.063095734,-12,0,0.562,ok
1267,824,2022.06.30 13:21:02:965,13.769,1013.571006,46.75714519,2.384745414,693.7881612,737.7028517,42.17432774,10.455115,-5.588501,-5.664065,1.5e-05,2e-06,3e-06,254,254,1204,0.063095734,-12,0,0.547,ok
1268,825,2022.06.30 13:21:03:515,14.319,1006.745606,46.81865695,2.424444968,688.309107,733.4532115,42.58727296,10.45227,-5.586751,-5.662306,0.0,0.0,0.0,254,254,1204,0.063095734,-12,0,0.55,ok
1269,826,2022.06.30 13:21:04:061,14.865,999.5919149,46.87378737,2.465618825,682.6961641,728.8763567,43.0023302,10.447862,-5.584016,-5.659633,0.0,0.0,0.0,254,254,1204,0.063095734,-12,0,0.546,ok
1270,827,2022.06.30 13:21:04:610,15.414,992.5009264,46.94958873,2.510535318,676.8720961,724.5772652,43.47460503,10.442063,-5.580379,-5.656175,0.000196,0.000581,0.000161,254,254,1204,0.063095734,-12,0,0.549,ok
1271,828,2022.06.30 13:21:05:158,15.962,985.3505692,47.00647435,2.55292356,671.2591532,720.0004105,43.88966228,10.436581,-5.577001,-5.65279,0.359143,-0.130896,-0.247687,254,254,1204,0.063095734,-12,0,0.548,ok
1272,829,2022.06.30 13:21:05:705,16.509,979.460997,47.07331279,2.5887439,666.3928904,716.4546506,44.23905381,10.432302,-5.574355,-5.650155,0.0,0.0,0.0,254,254,1204,0.063095734,-12,0,0.547,ok
1273,830,2022.06.30 13:21:06:254,17.058,1066.138037,47.52908601,2.359616816,719.2629115,785.7381596,43.89444046,1.526418,-3.785531,1.541855,-0.0005,0.000781,0.001048,254,254,1204,0.015848932,-18,0,0.549,ok
1274,831,2022.06.30 13:21:06:801,17.605,1065.283727,47.65472467,2.363722542,716.9611196,786.6802662,43.93553904,1.526237,-3.784946,1.541662,0.0,0.0,0.0,254,254,1204,0.015848932,-18,0,0.547,ok
1275,832,2022.06.30 13:21:07:351,18.155,1064.665858,47.77599153,2.381469736,714.8704527,787.7286884,44.23955054,1.525852,-3.78369,1.541245,0.0,0.0,0.0,254,254,1204,0.015848932,-18,0,0.55,ok
1276,833,2022.06.30 13:21:07:897,18.701,1063.903817,47.89046175,2.390935346,712.7797858,788.5850712,44.38349678,1.525321,-3.781962,1.540673,2.1e-05,-4.8e-05,-7.3e-05,254,254,1204,0.015848932,-18,0,0.546,ok
1277,834,2022.06.30 13:21:08:444,19.248,1062.881208,48.01714663,2.404204448,710.3441051,789.3920027,44.58677265,1.524546,-3.77945,1.539844,0.0,0.0,0.0,254,254,1204,0.015848932,-18,0,0.547,ok
1278,835,2022.06.30 13:21:09:010,19.814,1062.277826,48.13890356,2.4219828,708.2534382,790.4404248,44.89078415,1.523829,-3.777112,1.539068,-0.001851,0.00074,0.002747,254,254,1204,0.015848932,-18,0,0.566,ok
1279,836,2022.06.30 13:21:09:558,20.362,1061.52938,48.25389471,2.431467914,706.1627714,791.2968077,45.03473039,1.523253,-3.775225,1.53844,0.002037,-0.004277,-0.006715,254,254,1204,0.015848932,-18,0,0.548,ok
1280,837,2022.06.30 13:21:10:109,20.913,1069.998138,46.097675,1.755341836,741.6217731,770.5964598,32.77586433,-0.336652,3.824611,-5.026775,0.0,0.0,0.0,254,254,1204,0.025118864,-16,0,0.551,ok
1281,838,2022.06.30 13:21:10:656,21.46,1069.075537,45.90990265,1.703498778,743.5218986,767.5204736,31.78071035,-0.336793,3.823912,-5.026183,0.0,0.0,0.0,254,254,1204,0.025118864,-16,0,0.547,ok
1282,839,2022.06.30 13:21:11:220,22.024,1068.492862,45.72893072,1.650928694,745.555913,764.7717018,30.78344433,-0.337116,3.822325,-5.024836,0.0,0.0,1e-06,254,254,1204,0.025118864,-16,0,0.564,ok
1283,840,2022.06.30 13:21:11:768,22.572,1067.877643,45.55504034,1.615647722,747.4560385,762.0797943,30.10842085,-0.337536,3.820241,-5.023069,0.0,0.0,0.0,254,254,1204,0.025118864,-16,0,0.548,ok
1284,841,2022.06.30 13:21:12:315,23.119,1055.864713,45.84244525,3.018461312,734.530577,756.4547756,55.5994312,4.392967,3.165709,-2.349396,0.0,0.0,0.0,254,254,1204,0.015848932,-18,0,0.547,ok
1285,842,2022.06.30 13:21:12:880,23.684,1054.140935,45.72649229,3.098472822,734.8034533,753.6779361,56.9786342,4.392209,3.165142,-2.348264,0.0,0.0,0.0,254,254,1204,0.015848932,-18,0,0.565,ok
1286,843,2022.06.30 13:21:13:426,24.23,1052.277663,45.60281671,3.170445499,735.0763296,750.7090572,58.19777196,4.39112,3.164332,-2.346641,0.0,0.0,0.0,254,254,1204,0.015848932,-18,0,0.546,ok
1287,844,2022.06.30 13:21:13:975,24.779,1029.860862,46.17108345,1.714249285,712.8670307,742.6202602,30.80811325,3.294228,-2.370702,-5.410366,0.0,0.0,0.0,254,254,1204,0.050118723,-13,0,0.549,ok
1288,845,2022.06.30 13:21:14:527,25.331,1026.079891,46.13495939,1.648075499,710.7402951,739.4709663,29.51044491,3.293291,-2.370412,-5.409604,-0.00028,0.000444,4.5e-05,254,254,1204,0.050118723,-13,0,0.552,ok
1289,846,2022.06.30 13:21:15:076,25.88,1023.330596,46.11624859,1.603274622,709.0924621,737.2744563,28.63153068,3.291919,-2.369979,-5.408491,0.002264,-0.003562,-0.007255,254,254,1204,0.050118723,-13,0,0.549,ok
1290,847,2022.06.30 13:21:15:626,26.43,997.7194453,46.47662377,2.000324453,686.661274,722.999009,34.8255529,6.554516,-4.254078,-5.278557,0.0,0.0,0.0,0,0,1204,0.050118723,-13,0,0.55,ok
1291,848,2022.06.30 13:21:16:173,26.977,992.4931553,46.51858153,1.990267092,682.5416916,719.7161867,34.46901771,6.553666,-4.253575,-5.278053,0.000253,-0.000398,-0.00081,254,254,1204,0.050118723,-13,0,0.547,ok
1292,849,2022.06.30 13:21:16:721,27.525,987.2090319,46.54098944,1.976896575,678.6332341,716.1556011,34.05526494,6.551484,-4.252352,-5.276628,-0.000125,0.001639,0.002588,254,254,1204,0.050118723,-13,0,0.548,ok
1293,850,2022.06.30 13:21:17:286,28.09,982.2545158,46.57109453,1.9625999,674.8586655,712.9222301,33.63940013,6.548163,-4.250434,-5.27456,0.0,0.0,0.0,254,254,1204,0.050118723,-13,0,0.565,ok
1294,851,2022.06.30 13:21:17:848,28.652,976.7000582,46.60673843,1.952961936,670.6051942,709.3121932,33.28497697,6.543214,-4.247521,-5.271592,-1e-05,-9e-06,9e-06,254,254,1204,0.050118723,-13,0,0.562,ok
1295,852,2022.06.30 13:21:18:398,29.202,971.601315,46.62972323,1.929232174,666.8306256,705.8867829,32.70904691,6.538995,-4.245152,-5.268839,0.0,0.0,0.0,254,254,1204,0.050118723,-13,0,0.55,ok
1296,853,2022.06.30 13:21:18:945,29.749,966.6478167,46.66076749,1.91445876,663.056057,702.6534119,32.2931821,6.535358,-4.243108,-5.266467,0.0,0.0,0.0,254,254,1204,0.050118723,-13,0,0.547,ok
1297,854,2022.06.30 13:21:19:494,30.298,962.1101689,46.68704147,1.904714289,659.6265022,699.6615316,31.97805293,6.531517,-4.240896,-5.264078,0.0,-1e-06,-1e-06,254,254,1204,0.050118723,-13,0,0.549,ok
1298,855,2022.06.30 13:21:20:058,30.862,956.1417037,46.72924228,1.889318434,655.0280171,695.810004,31.52289414,6.526384,-4.23801,-5.260766,0.0,0.0,0.0,254,254,1204,0.050118723,-13,0,0.564,ok
1299,856,2022.06.30 13:21:20:604,31.408,951.189305,46.76130767,1.874095235,651.2534484,692.5766329,31.10702933,6.522344,-4.235744,-5.258129,0.0,0.0,0.0,254,254,1204,0.050118723,-13,0,0.546,ok
1300,857,2022.06.30 13:21:21:155,31.959,946.2372748,46.79370813,1.858712096,647.4788798,689.3432619,30.69116453,6.51846,-4.233561,-5.255613,0.0,0.0,0.0,254,254,1204,0.050118723,-13,0,0.551,ok
1301,858,2022.06.30 13:21:21:701,32.505,940.9556257,46.81875801,1.843941794,643.5704224,685.7826764,30.27741175,6.513518,-4.230803,-5.252417,0.0,0.0,0.0,254,254,1204,0.050118723,-13,0,0.546,ok
1302,859,2022.06.30 13:21:22:250,33.054,935.5891387,46.85711952,1.82286915,639.4508399,682.3078147,29.76081131,6.509181,-4.228374,-5.249582,1e-06,-1.6e-05,1e-05,254,254,1204,0.050118723,-13,0,0.549,ok
1303,860,2022.06.30 13:21:22:798,33.602,931.0533078,46.8852241,1.812350239,636.0212851,679.3159344,29.44568214,6.505653,-4.226393,-5.247281,0.0,0.0,0.0,254,254,1204,0.050118723,-13,0,0.548,ok
1304,861,2022.06.30 13:21:23:345,34.149,925.5027455,46.92471918,1.801270678,631.7678138,675.7058975,29.09125898,6.500834,-4.223725,-5.244123,0.0,0.0,0.0,254,254,1204,0.050118723,-13,0,0.547,ok
1305,862,2022.06.30 13:21:23:895,34.699,920.4073519,46.95073656,1.775376384,627.9932452,672.2804871,28.51532892,6.496508,-4.221305,-5.241294,0.0,0.0,0.0,254,254,1204,0.050118723,-13,0,0.55,ok
1306,863,2022.06.30 13:21:24:457,35.261,915.2724881,46.98560316,1.769451414,624.0847878,668.911941,28.2616414,6.492436,-4.219024,-5.238634,5.2e-05,-0.00018,-2.2e-05,254,254,1204,0.050118723,-13,0,0.562,ok
1307,864,2022.06.30 13:21:25:025,35.829,910.0934714,47.02566118,1.73677075,620.0990941,665.5722544,27.58286367,6.488,-4.216563,-5.235723,0.0,0.0,0.0,254,254,1204,0.050118723,-13,0,0.568,ok
1308,865,2022.06.30 13:21:25:557,36.361,904.9594111,47.06134926,1.730557789,616.1906366,662.2037082,27.32917615,6.483649,-4.214141,-5.232872,0.0,0.0,0.0,254,254,1204,0.050118723,-13,0,0.532,ok
1309,866,2022.06.30 13:21:26:104,36.908,900.0109288,47.09705874,1.713589258,612.416068,658.9703372,26.91331134,6.479649,-4.211899,-5.230259,-0.00179,0.005352,0.004291,254,254,1204,0.050118723,-13,0,0.547,ok
1310,867,2022.06.30 13:21:26:653,37.457,895.0628795,47.1331624,1.696432433,608.6414994,655.7369662,26.49744653,6.476015,-4.209861,-5.227887,-0.018168,0.037662,0.057107,254,254,1204,0.050118723,-13,0,0.549,ok
1311,868,2022.06.30 13:21:27:200,38.004,889.7844923,47.16166189,1.679844625,604.733042,652.1763807,26.08369376,6.471564,-4.207402,-5.224958,0.0,0.0,0.0,254,254,1204,0.050118723,-13,0,0.547,ok
1312,869,2022.06.30 13:21:27:750,38.554,884.8372471,47.19854281,1.662299603,600.9584733,648.9430097,25.66782895,6.467293,-4.205014,-5.222165,-0.000191,0.000572,0.000459,254,254,1204,0.050118723,-13,0,0.55,ok
1313,870,2022.06.30 13:21:28:296,39.1,879.7050574,47.23626219,1.65547038,597.0500159,645.5744635,25.41414143,6.463437,-4.202854,-5.219646,-0.002026,0.004199,0.006367,254,254,1204,0.050118723,-13,0,0.546,ok
1314,871,2022.06.30 13:21:28:843,39.647,874.6131142,47.26544958,1.627366458,593.2754473,642.1490532,24.83821137,6.459103,-4.200459,-5.216794,0.0,0.0,0.0,254,254,1204,0.050118723,-13,0,0.547,ok
1315,872,2022.06.30 13:21:29:394,40.198,869.5841814,47.3176217,1.602589353,589.2897536,639.0014059,24.3194989,6.454886,-4.198102,-5.214036,0.0,0.0,0.0,254,254,1204,0.050118723,-13,0,0.551,ok
1316,873,2022.06.30 13:21:29:959,40.763,864.3076899,47.34808456,1.584936793,585.3812962,635.4408204,23.90574612,6.450771,-4.195799,-5.211347,0.000237,-0.000558,-0.000718,254,254,1204,0.050118723,-13,0,0.565,ok
1317,874,2022.06.30 13:21:30:509,41.313,859.5084751,47.39579871,1.576730431,581.6067275,632.3994887,23.64994657,6.447266,-4.193831,-5.209059,-2e-06,1e-06,2e-06,254,254,1204,0.050118723,-13,0,0.55,ok
1318,875,2022.06.30 13:20:54:903,0.0,1586.56849,32.90930557,13.44365727,1295.477024,838.3801622,368.8598097,-2.873358,0.361746,4.631902,6e-05,8.1e-05,-0.000203,0,0,1236,0.050118723,-13,0,0.0,ok
1319,876,2022.06.30 13:20:55:468,0.565,1588.957886,32.97965051,13.44031699,1296.414245,841.2467818,369.3252212,-2.855393,0.335044,4.625771,1.9e-05,2.6e-05,-6.4e-05,254,254,1236,0.050118723,-13,0,0.565,ok
1320,877,2022.06.30 13:20:56:014,1.111,1591.356964,33.04136846,13.44671431,1297.428703,843.8925024,370.0556577,-2.848584,0.326829,4.622591,-0.003697,0.003021,0.007428,254,254,1236,0.050118723,-13,0,0.546,ok
1321,878,2022.06.30 13:20:56:581,1.678,1593.750592,33.11130284,13.44334307,1298.365925,846.759122,370.5210692,-2.845314,0.325548,4.620121,0.0,0.0,0.0,254,254,1236,0.050118723,-13,0,0.567,ok
1322,879,2022.06.30 13:20:57:127,2.224,1591.377367,31.35440415,13.81214907,1319.68408,804.0978047,379.9244345,2.052765,10.292807,-3.587332,1e-05,-6e-06,-6e-06,254,254,1236,0.019952623,-17,0,0.546,ok
1323,880,2022.06.30 13:20:57:680,2.777,1593.204257,31.13699978,13.85427727,1324.004401,799.8571031,381.4980528,2.052759,10.290789,-3.586028,-6e-06,-1e-06,6e-06,254,254,1236,0.019952623,-17,0,0.553,ok
1324,881,2022.06.30 13:20:58:227,3.324,1594.673758,30.96764375,13.8863066,1327.402986,796.5642743,382.7153859,2.052741,10.288094,-3.584279,0.0,0.0,0.0,254,254,1236,0.019952623,-17,0,0.547,ok
1325,882,2022.06.30 13:20:58:774,3.871,1608.85139,31.09685043,12.42102719,1345.406024,811.4999344,346.0538711,-6.321561,7.037085,-5.854894,0.008842,-0.017886,-0.027303,254,254,1236,0.007943282,-21,0,0.547,ok
1326,883,2022.06.30 13:20:59:323,4.42,1611.805416,30.94258061,12.30526239,1350.658468,809.7163338,343.5081688,-6.321104,7.03572,-5.85448,0.0,0.0,0.0,254,254,1236,0.007943282,-21,0,0.549,ok
1327,884,2022.06.30 13:20:59:879,4.976,1614.329408,30.79215442,12.20131231,1355.432009,807.7481066,341.1839734,-6.32013,7.032789,-5.853583,0.002953,-0.005973,-0.009119,254,254,1236,0.007943282,-21,0,0.556,ok
1328,885,2022.06.30 13:21:00:430,5.527,1617.474245,30.63265893,12.08871497,1360.895578,805.8787822,338.7411188,-6.318718,7.028521,-5.852272,0.0,0.0,0.0,254,254,1236,0.007943282,-21,0,0.551,ok
1329,886,2022.06.30 13:21:00:977,6.074,1620.334143,30.47870196,11.98088368,1366.014134,803.9600064,336.3575938,-6.317048,7.023395,-5.85067,0.000394,6.2e-05,7.4e-05,254,254,1236,0.007943282,-21,0,0.547,ok
1330,887,2022.06.30 13:21:01:524,6.621,1623.210912,30.32541143,11.87334999,1371.132689,802.0412307,333.9740688,-6.315397,7.018405,-5.849136,0.0,0.0,0.0,254,254,1236,0.007943282,-21,0,0.547,ok
1331,888,2022.06.30 13:21:02:075,7.172,1625.957715,30.171001,11.77303049,1376.117355,799.9872797,331.752721,-6.313886,7.013845,-5.847738,0.0,0.0,0.0,254,254,1236,0.007943282,-21,0,0.551,ok
1332,889,2022.06.30 13:21:02:637,7.734,1591.963791,31.51300675,13.61593996,1319.040507,808.7210013,374.768189,1.598587,0.530501,1.624028,-0.001624,5.6e-05,0.001836,254,254,1236,0.025118864,-16,0,0.562,ok
1333,890,2022.06.30 13:21:03:185,8.282,1592.236546,31.52543701,13.65909401,1318.849966,808.9979096,375.9978296,1.598565,0.530585,1.623996,0.0,0.0,0.0,254,254,1236,0.025118864,-16,0,0.548,ok
1334,891,2022.06.30 13:21:03:733,8.83,1592.374782,31.53180595,13.69749324,1318.659424,809.0827784,377.0674048,1.598531,0.530719,1.623944,2.1e-05,-9.2e-05,2.9e-05,254,254,1236,0.025118864,-16,0,0.548,ok
1335,892,2022.06.30 13:21:04:280,9.377,1592.372742,31.53650246,13.74313312,1318.334994,809.0324722,378.2991574,1.598476,0.530933,1.623862,7e-06,-3.1e-05,1e-05,254,254,1236,0.025118864,-16,0,0.547,ok
1336,893,2022.06.30 13:21:04:830,9.927,1587.026813,32.0475417,15.41352616,1296.794384,811.824017,421.8058739,6.56643,-0.10614,6.331813,-8.6e-05,8e-06,0.000127,254,254,1236,0.025118864,-16,0,0.55,ok
1337,894,2022.06.30 13:21:05:377,10.474,1586.946797,32.11256261,15.56741781,1294.842704,812.6489755,425.8921792,6.566132,-0.105244,6.33154,0.0,0.0,0.0,254,254,1236,0.025118864,-16,0,0.547,ok
1338,895,2022.06.30 13:21:05:925,11.022,1586.58239,32.17852907,15.71446783,1292.6799,813.3676185,429.7155716,6.565663,-0.103838,6.331111,0.001693,-0.009355,0.002691,254,254,1236,0.025118864,-16,0,0.548,ok
1339,896,2022.06.30 13:21:06:473,11.57,1584.746769,32.0552733,15.45970646,1294.533759,810.6519808,422.4311006,5.453101,0.063096,4.638715,0.0,0.0,0.0,254,254,1236,0.1,-10,0,0.548,ok
1340,897,2022.06.30 13:21:07:020,12.117,1584.374667,32.09923499,15.58059104,1292.849858,810.9791322,425.5527904,5.452865,0.063609,4.638525,-0.000134,4e-06,6e-05,254,254,1236,0.1,-10,0,0.547,ok
1341,898,2022.06.30 13:21:07:569,12.666,1584.301001,32.13794627,15.69634082,1291.51097,811.355735,428.6151505,5.452469,0.064483,4.638334,0.000243,-0.000307,-0.000651,254,254,1236,0.1,-10,0,0.549,ok
1342,899,2022.06.30 13:21:08:116,13.213,1578.438611,32.64653978,15.89991921,1278.220288,818.9196455,432.4256682,5.753366,-2.522049,5.980048,0.000427,-0.000156,-0.000295,0,0,1236,0.031622777,-15,0,0.547,ok
1343,900,2022.06.30 13:21:08:680,13.777,1577.639469,32.74773296,16.04312649,1275.212984,820.1732229,435.9977352,5.753076,-2.520954,5.979589,-0.000189,0.000343,0.000454,254,254,1236,0.031622777,-15,0,0.564,ok
1344,901,2022.06.30 13:21:09:229,14.326,1576.976639,32.84616764,16.16681872,1272.473457,821.5051113,439.0853823,5.752639,-2.519403,5.97903,0.0,0.0,0.0,254,254,1236,0.031622777,-15,0,0.549,ok
1345,902,2022.06.30 13:21:09:779,14.876,1576.180333,32.93870461,16.28604862,1269.733929,822.6449603,442.0129642,5.751595,-2.515582,5.97754,-1e-05,1.9e-05,3.2e-05,254,254,1236,0.031622777,-15,0,0.55,ok
1346,903,2022.06.30 13:21:10:328,15.425,1564.834272,33.14498906,16.03637563,1259.234329,822.2941996,432.2816819,5.150318,-4.172817,4.723573,0.0,0.0,0.0,254,254,1236,0.039810717,-14,0,0.549,ok
1347,904,2022.06.30 13:21:10:875,15.972,1563.418618,33.26250305,16.13497096,1255.78419,823.7200795,434.4756305,5.149846,-4.171425,4.723127,1e-06,0.0,0.0,254,254,1236,0.039810717,-14,0,0.547,ok
1348,905,2022.06.30 13:21:11:440,16.537,1562.033046,33.37167573,16.24359808,1252.411288,824.9250605,436.9346042,5.149028,-4.169025,4.722404,-0.000114,0.000216,0.000335,254,254,1236,0.039810717,-14,0,0.565,ok
1349,906,2022.06.30 13:21:11:986,17.083,1552.867338,32.86274296,15.97616421,1253.986984,810.0843671,427.4072224,4.915157,-2.445583,1.267902,0.0,0.0,0.0,254,254,1236,0.079432823,-11,0,0.546,ok
1350,907,2022.06.30 13:21:12:533,17.63,1551.037435,32.90865524,16.05258727,1251.381345,809.8230763,428.892105,4.914732,-2.445049,1.26799,0.0,0.0,0.0,254,254,1236,0.079432823,-11,0,0.547,ok
1351,908,2022.06.30 13:21:13:098,18.195,1549.353919,32.94288116,16.1192093,1249.120721,809.4191976,430.1575927,4.913873,-2.443966,1.268164,0.0,0.0,0.0,254,254,1236,0.079432823,-11,0,0.565,ok
1352,909,2022.06.30 13:21:13:645,18.742,1547.252474,32.98128394,16.19903242,1246.381194,808.8306924,431.6445873,4.912486,-2.44225,1.268482,-0.004556,0.003197,-0.008296,254,254,1236,0.079432823,-11,0,0.547,ok
1353,910,2022.06.30 13:21:14:196,19.293,1544.885144,32.02744083,15.4733664,1262.272415,789.5961924,412.1605398,2.956452,0.890117,-3.392163,0.0,0.0,0.0,254,254,1236,0.015848932,-18,0,0.551,ok
1354,911,2022.06.30 13:21:14:748,19.845,1543.401194,31.95923572,15.49086279,1261.891332,787.2694185,412.2188421,2.955787,0.889935,-3.391372,0.0,0.0,0.0,254,254,1236,0.015848932,-18,0,0.552,ok
1355,912,2022.06.30 13:21:15:296,20.393,1541.784447,31.88918945,15.5160184,1261.376361,784.8074694,412.4393217,2.954701,0.889639,-3.390082,0.0,0.0,0.0,254,254,1236,0.015848932,-18,0,0.548,ok
1356,913,2022.06.30 13:21:15:844,20.941,1545.47654,31.81110376,16.13921781,1261.571812,782.5461829,429.5995484,4.467287,2.004997,-1.856747,0.0,-1e-06,0.0,254,254,1236,0.015848932,-18,0,0.548,ok
1357,914,2022.06.30 13:21:16:392,21.489,1544.231452,31.72688841,16.20418803,1261.288549,779.8056158,430.9352334,4.466846,2.004856,-1.856207,0.0,0.0,0.0,254,254,1236,0.015848932,-18,0,0.548,ok
1358,915,2022.06.30 13:21:16:958,22.055,1542.974848,31.65591362,16.2716227,1260.794162,777.3428118,432.3281359,4.465899,2.004532,-1.855069,0.0,0.0,0.0,254,254,1236,0.015848932,-18,0,0.566,ok
1359,916,2022.06.30 13:21:17:520,22.617,1541.712826,31.58018292,16.3267702,1260.433663,774.8231437,433.3987959,4.464529,2.003992,-1.853473,0.0,0.0,0.0,254,254,1236,0.015848932,-18,0,0.562,ok
1360,917,2022.06.30 13:21:18:069,23.166,1540.323186,31.50252968,16.38970713,1259.939275,772.1683003,434.6316332,4.462868,2.00338,-1.851509,-0.01366,-0.021183,0.025548,254,254,1236,0.015848932,-18,0,0.549,ok
