,RadarSysTime_labeled,Radar_Time_labeled,RANGE_labeled,AZIMUTH_labeled,ELEVATION_labeled,X_labeled,Y_labeled,Z_labeled,VELX_labeled,VELY_labeled,VELZ_labeled,ACCX_labeled,ACCY_labeled,ACCZ_labeled,P_UAV_labeled,P_UNK_labeled,ID_labeled,RCSEst_labeled,RCSEst_DBSM_labeled,label,TS_diff,jumped/ok
1022,2022.07.01 15:00:35:064,11.035,177.826039299777,-161.398314572534,-0.253016918191539,-168.534590685363,-56.7236753154102,-0.785273375920951,-2.029505,7.451464,-4.900013,0.0,0.0,0.0,254,254,6,0.0125892541179417,-19,0.0,0.5489999999999995,ok
1023,2022.07.01 15:00:35:610,11.581,175.10749356168,-160.076922503264,-0.506889796554812,-164.621034538424,-59.6669880401205,-1.54913755785674,-2.028791,7.44663,-4.897631,0.0,0.0,0.0,254,254,6,0.0125892541179417,-19,0.0,0.5459999999999994,ok
1024,2022.07.01 15:00:36:161,12.132,172.416844024748,-158.773992097765,-0.715460144202621,-160.707478391484,-62.4182614063066,-2.15293648745865,-2.028247,7.442623,-4.895607,-0.000791,-0.000307,0.001294,254,254,6,0.0125892541179417,-19,0.0,0.5510000000000002,ok
1025,2022.07.01 15:00:36:712,12.683,169.733436623423,-157.316415390288,-0.949930786993924,-156.582797182753,-65.4472979041238,-2.81395299732685,-2.026943,7.436998,-4.893307,-3e-06,5e-06,8e-06,254,254,6,0.0125892541179417,-19,0.0,0.5510000000000002,ok
1026,2022.07.01 15:00:37:262,13.233,167.084441723852,-155.872923031105,-1.13680533916878,-152.458115974487,-68.2842950424892,-3.31490425672382,-2.026141,7.432063,-4.890948,-0.000264,-0.000102,0.000432,254,254,6,0.0125892541179417,-19,0.0,0.5500000000000007,ok
1027,2022.07.01 15:00:37:810,13.781,164.614236547635,-154.404410631289,-1.47627072826889,-148.410671035767,-71.0924326228997,-4.2409457238391,-2.025502,7.427551,-4.888697,0.0,0.0,0.0,254,254,6,0.0125892541179417,-19,0.0,0.548,ok
1028,2022.07.01 15:00:38:356,14.327,162.732997753047,-153.091933858817,-1.66495973929638,-145.053253802794,-73.6153942304991,-4.72819745820016,-2.024846,7.423789,-4.886943,0.0,0.0,0.0,254,254,6,0.0125892541179417,-19,0.0,0.5459999999999994,ok
1029,2022.07.01 15:00:38:907,14.878,160.137915812552,-151.293380502837,-1.97029578124832,-140.372433680562,-76.872742486441,-5.50576116424054,-2.023685,7.418173,-4.884511,0.0,0.0,0.0,254,254,6,0.0125892541179417,-19,0.0,0.5510000000000002,ok
1030,2022.07.01 15:00:39:454,15.425,157.965734382557,-149.670860650176,-2.17922111064271,-136.247752472296,-79.7097396252684,-6.00671242363751,-2.022989,7.41362,-4.88229,0.0,0.0,0.0,254,254,6,0.0125892541179417,-19,0.0,0.5470000000000006,ok
1031,2022.07.01 15:00:40:021,15.992,155.856173452474,-147.960179393685,-2.51161149162798,-131.98918247225,-82.6036009783238,-6.82990621961653,-2.022372,7.409149,-4.880043,-7e-06,-3e-06,1.1e-05,254,254,6,0.0125892541179417,-19,0.0,0.5670000000000002,ok
1032,2022.07.01 15:00:40:568,16.539,154.402529413696,-146.374670851583,-2.73752894907025,-128.420640177951,-85.4043257166304,-7.37437553424388,-2.021622,7.404998,-4.878135,0.0,0.0,0.0,254,254,6,0.0125892541179417,-19,0.0,0.5470000000000006,ok
1033,2022.07.01 15:00:41:130,17.101,152.450244373916,-144.509020231812,-3.04369204691881,-123.950945116579,-88.3839108413995,-8.09472166001797,-2.020855,7.400105,-4.875768,0.0,0.0,0.0,254,254,6,0.0125892541179417,-19,0.0,0.5619999999999976,ok
